id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
3356,Bangladesh Pratidin,চমক রেখেই শ্রীলঙ্কা সিরিজের ওয়ানডে দল ঘোষণা বিসিবির,https://www.bd-pratidin.com/sports/2025/06/23/1129100,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3357,Bangladesh Pratidin,আর্জেন্টাইন ডিফেন্ডারের বিরুদ্ধে বর্ণবাদের অভিযোগ,https://www.bd-pratidin.com/sports/2025/06/23/1129083,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
3358,Bangladesh Pratidin,১০ জনের দল নিয়েও দুর্দান্ত জয় রিয়ালের,https://www.bd-pratidin.com/sports/2025/06/23/1129071,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3359,Bangladesh Pratidin,আলজেরিয়ায় ফুটবল স্টেডিয়ামের গ্যালারি ভেঙে দর্শকের মৃত্যু,https://www.bd-pratidin.com/sports/2025/06/23/1129060,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.95,0.91
3360,Bangladesh Pratidin,রোহিত-কোহলির বিশ্বকাপ দলে থাকা নিয়ে সংশয়ে গাঙ্গুলি,https://www.bd-pratidin.com/sports/2025/06/22/1128934,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.94,0.78
3361,Bangladesh Pratidin,জোড়া সেঞ্চুরিতে ইতিহাসের পাতায় শান্ত,https://www.bd-pratidin.com/sports/2025/06/21/1128472,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3362,Bangladesh Pratidin,"ইনিংস ঘোষণা বাংলাদেশের, শ্রীলঙ্কার লক্ষ্য ২৯৬",https://www.bd-pratidin.com/sports/2025/06/21/1128452,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
3363,Bangladesh Pratidin,কোকেন চোরাচালান ও ছুরিকাঘাতে সাড়ে সাত বছরের জেল প্রোমেসের,https://www.bd-pratidin.com/sports/2025/06/21/1128442,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
3364,Bangladesh Pratidin,বৃষ্টি নামার আগে বড় লিড বাংলাদেশের,https://www.bd-pratidin.com/sports/2025/06/21/1128420,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
3365,Bangladesh Pratidin,ইতিহাসগড়া দামে লিভারপুলে ভির্টজ,https://www.bd-pratidin.com/sports/2025/06/21/1128414,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3366,Bangladesh Pratidin,বাংলাদেশের লিড ২০০ ছাড়াল,https://www.bd-pratidin.com/sports/2025/06/21/1128403,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3367,Bangladesh Pratidin,৪ ম্যাচ নিষিদ্ধ স্প্যানিশ মিডফিল্ডার,https://www.bd-pratidin.com/sports/2025/06/20/1128079,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
3368,Bangladesh Pratidin,বিপিএলের নতুন চেয়ারম্যান মাহবুব আনাম,https://www.bd-pratidin.com/sports/2025/06/20/1128077,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.99,0.95
3369,Bangladesh Pratidin,টেস্ট মর্যাদা প্রাপ্তির ২৫ বছর: স্মরণীয় আয়োজনে অভিষেক দলের সংবর্ধনা,https://www.bd-pratidin.com/sports/2025/06/19/1127987,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.96,0.82
3370,Bangladesh Pratidin,"গলে শ্রীলঙ্কার বড় জুটি, বাংলাদেশের বোলারদের হতাশা",https://www.bd-pratidin.com/sports/2025/06/19/1127911,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.94,0.78
3371,Bangladesh Pratidin,বিগ ব্যাশে আবারও দল পেলেন রিশাদ,https://www.bd-pratidin.com/sports/2025/06/19/1127902,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3372,Bangladesh Pratidin,৪৯৫ রানে থামল বাংলাদেশের প্রথম ইনিংস,https://www.bd-pratidin.com/sports/2025/06/19/1127812,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
3373,Bangladesh Pratidin,শান্ত-মুশফিকের সেঞ্চুরিতে প্রথম দিনটা বাংলাদেশের,https://www.bd-pratidin.com/sports/2025/06/17/1127284,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
3374,Bangladesh Pratidin,বিগ ব্যাশের ড্রাফটে মুস্তাফিজ-রিশাদসহ বাংলাদেশের ১১ ক্রিকেটার,https://www.bd-pratidin.com/sports/2025/06/17/1127272,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3375,Bangladesh Pratidin,শান্তর পর মুশফিকেরও সেঞ্চুরি,https://www.bd-pratidin.com/sports/2025/06/17/1127265,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.97,0.94
3376,Bangladesh Pratidin,সেঞ্চুরি হাঁকালেন শান্ত,https://www.bd-pratidin.com/sports/2025/06/17/1127259,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3377,Bangladesh Pratidin,মুশফিক-শান্তর ১৫০ রানের জুটি,https://www.bd-pratidin.com/sports/2025/06/17/1127244,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
3378,Bangladesh Pratidin,শান্ত-মুশফিকের ব্যাটে ঘুরে দাঁড়ানোর লড়াই টাইগারদের,https://www.bd-pratidin.com/sports/2025/06/17/1127238,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
3379,Bangladesh Pratidin,যুদ্ধের কারণে ইরানে আটকা পড়েছেন ইন্টার মিলানের ফরোয়ার্ড,https://www.bd-pratidin.com/sports/2025/06/16/1126827,No,Negative,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.85,0.82
3380,Bangladesh Pratidin,ডগেটের ইনজুরিতে অস্ট্রেলিয়া টেস্ট দলে অ্যাবট,https://www.bd-pratidin.com/sports/2025/06/15/1126713,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3381,Bangladesh Pratidin,মালদ্বীপে বাংলাদেশ বাস্কেটবল দলের ব্রোঞ্জ পদক জয়,https://www.bd-pratidin.com/sports/2025/06/15/1126699,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3382,Bangladesh Pratidin,কোহলিদের শিরোপা উদযাপনে ১১ জনের মৃত্যুর ঘটনা তদন্ত কমিটি,https://www.bd-pratidin.com/sports/2025/06/15/1126641,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
3383,Bangladesh Pratidin,বাংলাদেশের বিপক্ষে শ্রীলঙ্কার টেস্ট দল ঘোষণা,https://www.bd-pratidin.com/sports/2025/06/15/1126628,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.99,0.95
3384,Bangladesh Pratidin,ইতালির নতুন কোচ ‘পিটবুল’!,https://www.bd-pratidin.com/sports/2025/06/15/1126621,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
3385,Bangladesh Pratidin,লেভানদোভস্কির সঙ্গে দ্বন্দ্বে পোল্যান্ড কোচের পদত্যাগ,https://www.bd-pratidin.com/sports/2025/06/14/1126155,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3386,Bangladesh Pratidin,৫৮ রানের ইনিংসে মিচেল স্টার্কের একাধিক বিশ্ব রেকর্ড,https://www.bd-pratidin.com/sports/2025/06/14/1126153,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3387,Bangladesh Pratidin,রেকর্ড চুক্তিতে রিয়ালে আর্জেন্টিনার বিস্ময়বালক,https://www.bd-pratidin.com/sports/2025/06/14/1126142,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
3388,Bangladesh Pratidin,ট্রান্সফার ফির রেকর্ড গড়ে জার্মান মিডফিল্ডারকে দলে নিচ্ছে লিভারপুল,https://www.bd-pratidin.com/sports/2025/06/13/1125969,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
3389,Bangladesh Pratidin,টেস্ট চ্যাম্পিয়নশিপ জয়ের লক্ষ্যে দক্ষিণ আফ্রিকার দরকার ২৮২,https://www.bd-pratidin.com/sports/2025/06/13/1125960,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.97,0.94
3390,Bangladesh Pratidin,প্রথমবার বিগ ব্যাশে বাবর আজম,https://www.bd-pratidin.com/sports/2025/06/13/1125947,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
3391,Bangladesh Pratidin,কামিন্স তোপে ১৩৮ রানে অলআউট দক্ষিণ আফ্রিকা,https://www.bd-pratidin.com/sports/2025/06/12/1125637,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3392,Bangladesh Pratidin,সাফ অনূর্ধ্ব-২০ নারী চ্যাম্পিয়নশিপে অংশ নিচ্ছে না ভারত,https://www.bd-pratidin.com/sports/2025/06/12/1125628,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
3393,Bangladesh Pratidin,ফিফা র‌্যাঙ্কিংয়ে পাঁচ ধাপ এগোলো বাংলাদেশ,https://www.bd-pratidin.com/sports/2025/06/12/1125584,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
3394,Bangladesh Pratidin,ওয়ানডের নতুন অধিনায়ক মেহেদী হাসান মিরাজ,https://www.bd-pratidin.com/sports/2025/06/12/1125581,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3395,Bangladesh Pratidin,"কিংস অ্যারেনায় সাফ অনূর্ধ্ব-২০ নারী ফুটবল, আসছে না ভারত",https://www.bd-pratidin.com/sports/2025/06/12/1125576,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.89}",gemma-3-4b-it,0.95,0.89
3396,Bangladesh Pratidin,৬ বছরের মধ্যে র‌্যাঙ্কিংয়ে সর্বোচ্চ অবস্থানে বাংলাদেশ,https://www.bd-pratidin.com/sports/2025/06/12/1125561,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3397,Bangladesh Pratidin,টিম হোটেল ছাড়ার আগে যা বললেন ফাহামেদুল,https://www.bd-pratidin.com/sports/2025/06/12/1125456,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
3398,Bangladesh Pratidin,রাবাদার বোলিং তোপে ২১২ রানে গুটিয়ে গেল অস্ট্রেলিয়া,https://www.bd-pratidin.com/sports/2025/06/12/1125441,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.97,0.92
3399,Bangladesh Pratidin,"বিশ্বকাপে উজবেকিস্তান, খেলোয়াড়দের বিলাসবহুল গাড়ি উপহার",https://www.bd-pratidin.com/sports/2025/06/12/1125440,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.99,0.93
3400,Bangladesh Pratidin,মেসিকে তুলে নেওয়ার কারণ জানালেন স্কালোনি,https://www.bd-pratidin.com/sports/2025/06/11/1125311,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
3401,Bangladesh Pratidin,"আমাদের ইতিবাচক থাকতে হবে, মাত্র তো শুরু : হামজা",https://www.bd-pratidin.com/sports/2025/06/11/1125222,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3402,Bangladesh Pratidin,হঠাৎ কেন অবসরের সিদ্ধান্ত নিলেন ক্লাসেন?,https://www.bd-pratidin.com/sports/2025/06/11/1125207,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3403,Bangladesh Pratidin,দুর্দান্ত লড়াই করেও হারল বাংলাদেশ,https://www.bd-pratidin.com/sports/2025/06/10/1124994,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
3404,Bangladesh Pratidin,"রাকিবের গোলে আশার আলো, ব্যবধান কমাল বাংলাদেশ",https://www.bd-pratidin.com/sports/2025/06/10/1124984,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
3405,Bangladesh Pratidin,"হামজার পাস-রাকিবের গোল, ব্যবধান কমাল বাংলাদেশ",https://www.bd-pratidin.com/sports/2025/06/10/1124981,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3406,Bangladesh Pratidin,"কানায় কানায় পূর্ণ গ্যালারি, উৎসবের আবহে খেলা শুরু",https://www.bd-pratidin.com/sports/2025/06/10/1124972,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3407,Bangladesh Pratidin,"বেঞ্চে জামাল, অভিষেক শমিতের",https://www.bd-pratidin.com/sports/2025/06/10/1124964,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3408,Bangladesh Pratidin,ফুটবলারদের বেতনই দিতে পারছে না ভারত!,https://www.bd-pratidin.com/sports/2025/06/10/1124954,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
3409,Bangladesh Pratidin,আল নাসরেই থাকছেন রোনালদো,https://www.bd-pratidin.com/sports/2025/06/10/1124878,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3410,Bangladesh Pratidin,জাতীয় দলের অধিনায়কই সিঙ্গাপুর ফুটবল অ্যাসোসিয়েশনের সহসভাপতি!,https://www.bd-pratidin.com/sports/2025/06/09/1124873,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
3411,Bangladesh Pratidin,নেশন্স লিগের ফাইনালে দর্শকের মৃত্যু,https://www.bd-pratidin.com/sports/2025/06/09/1124865,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3412,Bangladesh Pratidin,"'অনেক দিন ধরেই অনুভব করছিলাম, গুরুত্ব হারাচ্ছি'",https://www.bd-pratidin.com/sports/2025/06/09/1124854,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
3413,Bangladesh Pratidin,সিঙ্গাপুরের বিপক্ষে জয় নিয়ে আত্মবিশ্বাসী কাবরেরা,https://www.bd-pratidin.com/sports/2025/06/09/1124847,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3414,Bangladesh Pratidin,সিকান্দার রাজার অভিযোগের পর বরখাস্ত হলেন কোচ,https://www.bd-pratidin.com/sports/2025/06/09/1124846,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
3415,Bangladesh Pratidin,করোনা ভাইরাসে আক্রান্ত নেইমার,https://www.bd-pratidin.com/sports/2025/06/08/1124713,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3416,Bangladesh Pratidin,ব্যালন ডি’অর নিয়ে রোনালদোর মন্তব্যের কী জবাব দিলেন ফরাসি কিংবদন্তি?,https://www.bd-pratidin.com/sports/2025/06/08/1124668,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3417,Bangladesh Pratidin,সাদা বলেও নতুন অধিনায়ক চায় ভারত?,https://www.bd-pratidin.com/sports/2025/06/08/1124655,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
3418,Bangladesh Pratidin,গাজায় শিশু হত্যা বন্ধ করুন; ইতালীয় কোচের বার্তা,https://www.bd-pratidin.com/sports/2025/06/08/1124646,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
3419,Bangladesh Pratidin,"প্রস্তুত হামজারা, ঢাকায় হাজির সিঙ্গাপুর",https://www.bd-pratidin.com/sports/2025/06/08/1124641,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
3420,Bangladesh Pratidin,রোমার নতুন কোচ গাসপেরিনি,https://www.bd-pratidin.com/sports/2025/06/08/1124636,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.89}",gemma-3-4b-it,0.94,0.89
3421,Bangladesh Pratidin,টি-টোয়েন্টি: ওয়েস্ট ইন্ডিজের বিপক্ষে ইংল্যান্ডের শুভ সূচনা,https://www.bd-pratidin.com/sports/2025/06/07/1124521,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3422,Bangladesh Pratidin,বেঙ্গালুরুতে ১১ জনের প্রাণহানি: আরসিবি কর্মকর্তাসহ গ্রেপ্তার ৩,https://www.bd-pratidin.com/sports/2025/06/07/1124517,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
3423,Bangladesh Pratidin,সবাইকে ঈদের শুভেচ্ছা জানালেন মুশফিক,https://www.bd-pratidin.com/sports/2025/06/07/1124515,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.95,0.9
3424,Bangladesh Pratidin,বিশ্বকাপ বাছাইপর্বের প্রথম ম্যাচে বড় ধাক্কা খেল ইতালি,https://www.bd-pratidin.com/sports/2025/06/07/1124514,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
3425,Bangladesh Pratidin,"'আপনাদের সঙ্গে হাত মেলাব না', কাদের ইঙ্গিত করলেন তামিম?",https://www.bd-pratidin.com/sports/2025/06/07/1124512,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.94,0.75
3426,Bangladesh Pratidin,এক বছর পেরিয়েও বিশ্বকাপের প্রাইজমানি পাননি ওমানের ক্রিকেটাররা,https://www.bd-pratidin.com/sports/2025/06/07/1124499,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3427,Bangladesh Pratidin,ইকুয়েডরের বিপক্ষে কেমন খেলল আনচেলত্তির ব্রাজিল?,https://www.bd-pratidin.com/sports/2025/06/06/1124381,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
3428,Bangladesh Pratidin,তিন বছর পর ফিরলেন ওভারটন,https://www.bd-pratidin.com/sports/2025/06/06/1124375,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
3429,Bangladesh Pratidin,আনচেলত্তির অভিষেক ম্যাচে হতাশার পারফরম্যান্স ব্রাজিলের,https://www.bd-pratidin.com/sports/2025/06/06/1124370,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
3430,Bangladesh Pratidin,বিশ্বকাপ বাছাইপর্বে নামার আগেই ইতালি শিবিরে বড় ধাক্কা,https://www.bd-pratidin.com/sports/2025/06/06/1124359,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3431,Bangladesh Pratidin,৯ গোলের থ্রিলারে ফ্রান্সকে হারিয়ে নেশন্স লিগের ফাইনালে স্পেন,https://www.bd-pratidin.com/sports/2025/06/06/1124357,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
